epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,3599.37,1.57017,1.28956,1.11772,0.41874,0.34649,0.33652,0.19755,1.46774,1.17987,1.08722,0.0071785,0.0071785,0.0071785
59,3660.03,1.56782,1.29197,1.11668,0.43839,0.34548,0.3434,0.20167,1.46843,1.17827,1.08956,0.007129,0.007129,0.007129
60,3720.55,1.56212,1.28133,1.10816,0.42843,0.34774,0.34037,0.20114,1.46703,1.18101,1.08501,0.0070795,0.0070795,0.0070795
61,3780.51,1.56171,1.28093,1.11104,0.43197,0.34677,0.34126,0.20035,1.46392,1.17329,1.08356,0.00703,0.00703,0.00703
62,3841.05,1.5565,1.27585,1.10806,0.43652,0.35091,0.3434,0.20187,1.46191,1.16972,1.08319,0.0069805,0.0069805,0.0069805
63,3901.53,1.56328,1.27508,1.10934,0.43284,0.34813,0.34372,0.20259,1.4598,1.17043,1.07944,0.006931,0.006931,0.006931
64,3961.53,1.5668,1.28121,1.11063,0.43404,0.34824,0.34477,0.20315,1.45618,1.1702,1.0782,0.0068815,0.0068815,0.0068815
65,4021.19,1.55525,1.27052,1.10605,0.44008,0.34505,0.34687,0.20484,1.45632,1.1662,1.07894,0.006832,0.006832,0.006832
66,4082.58,1.55583,1.27136,1.10677,0.44937,0.34935,0.34643,0.20398,1.45322,1.16406,1.07696,0.0067825,0.0067825,0.0067825
67,4143.31,1.55253,1.26543,1.10355,0.43998,0.34824,0.34707,0.20412,1.45363,1.16206,1.07693,0.006733,0.006733,0.006733
68,4202.4,1.54943,1.26187,1.09962,0.44252,0.35067,0.34876,0.20468,1.45305,1.15838,1.07671,0.0066835,0.0066835,0.0066835
69,4262.32,1.55617,1.26424,1.09837,0.44801,0.34829,0.34883,0.20574,1.45135,1.16049,1.07495,0.006634,0.006634,0.006634
70,4322.42,1.5458,1.25734,1.09877,0.43196,0.35367,0.34494,0.20276,1.45058,1.15767,1.07471,0.0065845,0.0065845,0.0065845
71,4382.39,1.55483,1.25949,1.09968,0.43904,0.35508,0.34896,0.20608,1.44904,1.15425,1.07426,0.006535,0.006535,0.006535
72,4442.37,1.54728,1.25782,1.09831,0.4466,0.35073,0.34993,0.20547,1.44986,1.15326,1.07279,0.0064855,0.0064855,0.0064855
73,4501.99,1.54547,1.24658,1.09497,0.43771,0.35362,0.34753,0.20551,1.44573,1.15426,1.07082,0.006436,0.006436,0.006436
74,4561.29,1.53933,1.24339,1.0915,0.44085,0.36124,0.3527,0.20807,1.44612,1.14842,1.07118,0.0063865,0.0063865,0.0063865
75,4620.78,1.53116,1.23832,1.09271,0.44167,0.35926,0.35283,0.2088,1.4449,1.14888,1.07094,0.006337,0.006337,0.006337
76,4680.59,1.5328,1.23094,1.08919,0.44378,0.36007,0.35285,0.20785,1.44762,1.1487,1.07058,0.0062875,0.0062875,0.0062875
77,4740.24,1.54436,1.2385,1.09489,0.4409,0.35986,0.35331,0.20825,1.44113,1.14718,1.0685,0.006238,0.006238,0.006238
78,4799.68,1.52597,1.23834,1.0896,0.43928,0.36224,0.35497,0.20853,1.44246,1.14564,1.06888,0.0061885,0.0061885,0.0061885
79,4859.24,1.53835,1.2457,1.09159,0.44121,0.35577,0.35479,0.2086,1.44561,1.14356,1.06984,0.006139,0.006139,0.006139
80,4919.68,1.52793,1.23178,1.08787,0.44224,0.3588,0.356,0.20975,1.44369,1.14193,1.06871,0.0060895,0.0060895,0.0060895
81,4979.31,1.52437,1.22625,1.0832,0.43992,0.3674,0.3582,0.21066,1.44077,1.14076,1.06662,0.00604,0.00604,0.00604
