epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,933.57,0.72217,0.34421,0.85254,0.95545,0.89214,0.94911,0.659,1.12662,0.54257,0.95435,0.005941,0.005941,0.005941
84,945.365,0.72746,0.34368,0.85093,0.95684,0.89644,0.95145,0.65678,1.13425,0.54215,0.95767,0.0058915,0.0058915,0.0058915
85,956.224,0.72625,0.34301,0.85405,0.95725,0.89276,0.94915,0.63894,1.18892,0.55696,0.97806,0.005842,0.005842,0.005842
86,966.745,0.71414,0.34066,0.85084,0.95814,0.89648,0.95108,0.65915,1.11407,0.53777,0.95314,0.0057925,0.0057925,0.0057925
87,977.994,0.7171,0.34079,0.84856,0.956,0.89529,0.94848,0.62582,1.21266,0.5636,0.97963,0.005743,0.005743,0.005743
88,988.445,0.71971,0.34213,0.84375,0.95234,0.89819,0.95362,0.64827,1.15484,0.55309,0.96099,0.0056935,0.0056935,0.0056935
89,999.039,0.724,0.34351,0.84717,0.95882,0.89859,0.95252,0.65472,1.13179,0.54038,0.96067,0.005644,0.005644,0.005644
90,1009.79,0.70924,0.3364,0.8512,0.95881,0.89769,0.95388,0.65731,1.13592,0.53519,0.95791,0.0055945,0.0055945,0.0055945
91,1020.36,0.70783,0.33728,0.84666,0.9562,0.89955,0.95197,0.64886,1.15987,0.54793,0.96505,0.005545,0.005545,0.005545
92,1030.91,0.70612,0.33489,0.84851,0.95801,0.89766,0.95038,0.65666,1.12921,0.53769,0.95761,0.0054955,0.0054955,0.0054955
93,1041.63,0.71071,0.3358,0.84527,0.96039,0.90208,0.95581,0.65391,1.13621,0.53248,0.95775,0.005446,0.005446,0.005446
94,1052.44,0.70915,0.33464,0.84665,0.95494,0.89608,0.95301,0.65526,1.13429,0.54716,0.95695,0.0053965,0.0053965,0.0053965
95,1063.04,0.70934,0.33552,0.84522,0.95592,0.90276,0.95396,0.65983,1.12673,0.53495,0.9575,0.005347,0.005347,0.005347
96,1074.6,0.70677,0.33401,0.8449,0.96038,0.9,0.95621,0.66595,1.111,0.52596,0.95357,0.0052975,0.0052975,0.0052975
97,1086.22,0.70003,0.33198,0.84747,0.96005,0.91238,0.95888,0.6516,1.14332,0.53662,0.95892,0.005248,0.005248,0.005248
98,1096.85,0.70751,0.33462,0.8456,0.95947,0.90985,0.95864,0.65215,1.1443,0.53301,0.96009,0.0051985,0.0051985,0.0051985
99,1107.87,0.70378,0.33345,0.84614,0.95722,0.9063,0.95683,0.64888,1.17073,0.54545,0.9679,0.005149,0.005149,0.005149
100,1118.55,0.69105,0.32934,0.84624,0.95705,0.90817,0.95624,0.65466,1.13215,0.54062,0.95692,0.0050995,0.0050995,0.0050995
101,1129.39,0.70421,0.33294,0.84532,0.95821,0.90812,0.95657,0.65695,1.1353,0.53213,0.95826,0.00505,0.00505,0.00505
102,1139.88,0.6959,0.33157,0.84668,0.96162,0.90939,0.9582,0.66302,1.12505,0.51897,0.95383,0.0050005,0.0050005,0.0050005
103,1150.43,0.69748,0.33055,0.8455,0.95996,0.90706,0.95629,0.64251,1.17638,0.54487,0.97104,0.004951,0.004951,0.004951
104,1160.96,0.69761,0.32775,0.84544,0.96335,0.91646,0.96335,0.66419,1.13017,0.52687,0.9534,0.0049015,0.0049015,0.0049015
105,1171.63,0.69746,0.33016,0.84288,0.95948,0.89581,0.95153,0.64817,1.17366,0.54311,0.97031,0.004852,0.004852,0.004852
106,1182.08,0.69088,0.32613,0.844,0.96102,0.9069,0.95753,0.66398,1.12028,0.5338,0.95421,0.0048025,0.0048025,0.0048025
107,1192.61,0.6937,0.32752,0.84306,0.95789,0.91041,0.95783,0.65195,1.15278,0.53801,0.96443,0.004753,0.004753,0.004753
108,1203.14,0.69255,0.32391,0.8399,0.96156,0.91179,0.95871,0.64805,1.16832,0.53811,0.97043,0.0047035,0.0047035,0.0047035
109,1213.66,0.69899,0.32804,0.84302,0.96524,0.90506,0.95735,0.65766,1.13215,0.51914,0.95886,0.004654,0.004654,0.004654
110,1224.34,0.68552,0.32478,0.83963,0.95947,0.91301,0.9609,0.64766,1.16863,0.53865,0.96984,0.0046045,0.0046045,0.0046045
111,1234.96,0.69501,0.32612,0.84022,0.95748,0.91217,0.96027,0.66298,1.12747,0.52493,0.95461,0.004555,0.004555,0.004555
112,1245.68,0.68496,0.32271,0.8383,0.96027,0.91181,0.96035,0.66773,1.09943,0.52195,0.94407,0.0045055,0.0045055,0.0045055
113,1257.21,0.6872,0.32304,0.84281,0.9608,0.91044,0.95979,0.67217,1.09741,0.51473,0.95015,0.004456,0.004456,0.004456
114,1268.79,0.68416,0.32262,0.83822,0.9561,0.90335,0.9548,0.65478,1.15127,0.53607,0.96547,0.0044065,0.0044065,0.0044065
115,1279.49,0.6829,0.32125,0.8403,0.96686,0.91295,0.96212,0.66724,1.11222,0.51601,0.95441,0.004357,0.004357,0.004357
116,1290.26,0.68448,0.32209,0.84001,0.96551,0.91025,0.96253,0.67105,1.10952,0.51444,0.95164,0.0043075,0.0043075,0.0043075
117,1300.69,0.67577,0.31665,0.83703,0.96488,0.90796,0.96094,0.66581,1.13021,0.5135,0.95989,0.004258,0.004258,0.004258
118,1311.38,0.67695,0.31699,0.84205,0.95974,0.90836,0.95894,0.65598,1.15138,0.52914,0.96693,0.0042085,0.0042085,0.0042085
119,1321.95,0.67319,0.31876,0.83923,0.96262,0.9103,0.96176,0.66785,1.12105,0.5204,0.9545,0.004159,0.004159,0.004159
120,1332.62,0.67167,0.31619,0.84036,0.96308,0.90539,0.95714,0.6567,1.1538,0.5284,0.96317,0.0041095,0.0041095,0.0041095
121,1343.35,0.66915,0.31579,0.8402,0.96159,0.91215,0.95989,0.64382,1.18137,0.54352,0.97535,0.00406,0.00406,0.00406
122,1353.91,0.67906,0.31775,0.84214,0.9649,0.904,0.95661,0.65904,1.1342,0.52585,0.95896,0.0040105,0.0040105,0.0040105
123,1364.48,0.67105,0.31653,0.83909,0.96124,0.91343,0.96097,0.6601,1.12406,0.52108,0.95484,0.003961,0.003961,0.003961
124,1375.12,0.67686,0.31831,0.83945,0.9618,0.90459,0.95707,0.64939,1.15932,0.5272,0.96862,0.0039115,0.0039115,0.0039115
125,1385.77,0.66557,0.31265,0.83662,0.95755,0.90785,0.95702,0.64655,1.16311,0.53377,0.96877,0.003862,0.003862,0.003862
126,1396.27,0.66899,0.31427,0.83761,0.9602,0.91369,0.96055,0.65364,1.14537,0.52695,0.96439,0.0038125,0.0038125,0.0038125
127,1406.87,0.67202,0.31652,0.83867,0.96028,0.91444,0.9612,0.65541,1.14721,0.52632,0.96047,0.003763,0.003763,0.003763
128,1417.75,0.67228,0.31397,0.83672,0.96366,0.91234,0.95899,0.64971,1.17208,0.5258,0.96979,0.0037135,0.0037135,0.0037135
129,1428.43,0.66934,0.31389,0.83517,0.96413,0.91394,0.96058,0.65355,1.14931,0.52374,0.96354,0.003664,0.003664,0.003664
130,1439.04,0.66638,0.31145,0.83903,0.96284,0.90492,0.9558,0.65259,1.15132,0.52324,0.96614,0.0036145,0.0036145,0.0036145
131,1449.58,0.66166,0.31063,0.83669,0.96056,0.91174,0.95966,0.65242,1.15422,0.53128,0.96462,0.003565,0.003565,0.003565
132,1460.28,0.65527,0.30853,0.83797,0.96241,0.90454,0.9556,0.65531,1.1374,0.52031,0.95978,0.0035155,0.0035155,0.0035155
133,1470.92,0.66571,0.31271,0.83686,0.96182,0.90861,0.95898,0.65426,1.15173,0.52385,0.96216,0.003466,0.003466,0.003466
134,1481.56,0.65845,0.3087,0.83387,0.963,0.91265,0.96041,0.66659,1.10451,0.51887,0.95026,0.0034165,0.0034165,0.0034165
135,1492.14,0.66279,0.30851,0.83579,0.96499,0.90638,0.95776,0.66807,1.1037,0.51456,0.94994,0.003367,0.003367,0.003367
136,1502.77,0.66643,0.31218,0.83517,0.96606,0.9097,0.95848,0.65957,1.12962,0.5212,0.95776,0.0033175,0.0033175,0.0033175
137,1513.45,0.65613,0.30829,0.83403,0.96765,0.91047,0.9619,0.66869,1.1215,0.50718,0.95134,0.003268,0.003268,0.003268
138,1524.42,0.65682,0.30702,0.83477,0.96613,0.91305,0.96174,0.66516,1.11746,0.50877,0.95769,0.0032185,0.0032185,0.0032185
139,1535.06,0.65358,0.30585,0.8351,0.96219,0.9118,0.96034,0.66637,1.11852,0.51811,0.95164,0.003169,0.003169,0.003169
140,1545.63,0.65678,0.30627,0.83396,0.9641,0.91312,0.96156,0.66012,1.14699,0.51839,0.9645,0.0031195,0.0031195,0.0031195
141,1556.24,0.6652,0.30975,0.83603,0.96643,0.91446,0.96154,0.66113,1.13155,0.52155,0.95789,0.00307,0.00307,0.00307
142,1566.78,0.65113,0.30348,0.83461,0.96256,0.9096,0.9593,0.66568,1.11889,0.51508,0.95351,0.0030205,0.0030205,0.0030205
143,1577.2,0.6503,0.3029,0.83702,0.96685,0.91316,0.96198,0.66759,1.12649,0.51161,0.95243,0.002971,0.002971,0.002971
144,1587.75,0.65157,0.30558,0.83613,0.96726,0.91572,0.96225,0.6721,1.11075,0.5038,0.95013,0.0029215,0.0029215,0.0029215
145,1599.21,0.65463,0.30474,0.83591,0.96529,0.91041,0.96029,0.66382,1.126,0.51443,0.95739,0.002872,0.002872,0.002872
