epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,3300.12,1.43833,1.08038,0.96804,0.41959,0.31314,0.30802,0.17788,1.35336,1.0083,0.94209,0.004852,0.004852,0.004852
106,3331.26,1.43954,1.08278,0.96978,0.42213,0.31357,0.30856,0.17792,1.35329,1.00806,0.94187,0.0048025,0.0048025,0.0048025
107,3362.29,1.43315,1.0721,0.96765,0.41608,0.31259,0.3077,0.17738,1.35275,1.00762,0.94187,0.004753,0.004753,0.004753
108,3393.76,1.44739,1.07654,0.96566,0.42181,0.31152,0.30818,0.17822,1.35211,1.00694,0.94149,0.0047035,0.0047035,0.0047035
109,3425.31,1.43125,1.06737,0.96458,0.41658,0.31437,0.30841,0.17837,1.35131,1.00628,0.94151,0.004654,0.004654,0.004654
110,3456.89,1.43955,1.07111,0.96625,0.41864,0.31428,0.30865,0.17843,1.35074,1.0053,0.94147,0.0046045,0.0046045,0.0046045
111,3488.58,1.4349,1.07189,0.96852,0.41737,0.31289,0.30842,0.17861,1.3504,1.0045,0.94111,0.004555,0.004555,0.004555
112,3520.27,1.42957,1.06894,0.96652,0.41731,0.31418,0.30989,0.17908,1.34995,1.00376,0.94117,0.0045055,0.0045055,0.0045055
113,3552.35,1.42317,1.06284,0.96519,0.41759,0.31467,0.31,0.17958,1.34922,1.00324,0.94081,0.004456,0.004456,0.004456
114,3584.24,1.42878,1.06546,0.96556,0.41477,0.3192,0.3098,0.17957,1.35007,1.00281,0.94104,0.0044065,0.0044065,0.0044065
115,3615.18,1.42545,1.06529,0.96969,0.41673,0.31693,0.31012,0.1799,1.34937,1.00145,0.9408,0.004357,0.004357,0.004357
116,3647.5,1.43797,1.07029,0.97039,0.4173,0.31901,0.31061,0.18019,1.34925,1.00079,0.9406,0.0043075,0.0043075,0.0043075
117,3679.02,1.41944,1.05943,0.96473,0.41392,0.3186,0.3098,0.17996,1.34847,1.00083,0.94041,0.004258,0.004258,0.004258
118,3710.37,1.41443,1.05504,0.96328,0.41817,0.31755,0.31029,0.17994,1.34816,1.00038,0.94042,0.0042085,0.0042085,0.0042085
119,3741.25,1.42372,1.06055,0.96726,0.41844,0.31574,0.31042,0.17999,1.34797,0.99965,0.94034,0.004159,0.004159,0.004159
120,3771.97,1.42136,1.06189,0.96276,0.42072,0.31635,0.31155,0.18047,1.34714,0.99921,0.9401,0.0041095,0.0041095,0.0041095
121,3803.03,1.42729,1.06387,0.96456,0.42044,0.3171,0.31152,0.18042,1.34712,0.99862,0.94001,0.00406,0.00406,0.00406
122,3833.54,1.41887,1.05416,0.96483,0.4162,0.31819,0.31164,0.18043,1.34648,0.99776,0.93997,0.0040105,0.0040105,0.0040105
123,3864.52,1.41534,1.05303,0.96623,0.41755,0.31835,0.31219,0.18048,1.34634,0.99785,0.93999,0.003961,0.003961,0.003961
124,3895.82,1.41609,1.05727,0.96851,0.41547,0.31912,0.31205,0.18059,1.34617,0.99701,0.93982,0.0039115,0.0039115,0.0039115
125,3928.1,1.41312,1.05464,0.9622,0.41661,0.3187,0.31203,0.18059,1.34555,0.99672,0.93962,0.003862,0.003862,0.003862
126,3959.44,1.41267,1.05328,0.96345,0.41595,0.31931,0.31187,0.18086,1.34533,0.99628,0.93956,0.0038125,0.0038125,0.0038125
127,3990.32,1.4131,1.04523,0.96327,0.41636,0.31931,0.31212,0.18093,1.34535,0.99587,0.93931,0.003763,0.003763,0.003763
128,4021.56,1.41261,1.05651,0.95944,0.41817,0.31987,0.31235,0.1812,1.34493,0.99535,0.93908,0.0037135,0.0037135,0.0037135
129,4052.67,1.42426,1.05069,0.95933,0.42146,0.31818,0.31239,0.18105,1.34471,0.995,0.93893,0.003664,0.003664,0.003664
130,4083.51,1.41963,1.04961,0.95825,0.42305,0.31478,0.31238,0.18098,1.34397,0.9943,0.93863,0.0036145,0.0036145,0.0036145
131,4114.1,1.40364,1.04409,0.96512,0.42384,0.31542,0.31289,0.18121,1.34314,0.99353,0.93831,0.003565,0.003565,0.003565
132,4145.21,1.40522,1.04107,0.96055,0.42312,0.31639,0.31338,0.18156,1.34287,0.9932,0.93826,0.0035155,0.0035155,0.0035155
133,4176.24,1.40827,1.03808,0.96239,0.42536,0.31771,0.31377,0.18188,1.34249,0.99262,0.9382,0.003466,0.003466,0.003466
134,4207.56,1.4094,1.04361,0.9627,0.42592,0.31696,0.31449,0.18196,1.34213,0.99242,0.93791,0.0034165,0.0034165,0.0034165
135,4239.38,1.41061,1.04226,0.95742,0.42648,0.31657,0.31481,0.18171,1.34171,0.99166,0.93778,0.003367,0.003367,0.003367
136,4270.29,1.41145,1.04772,0.96399,0.42437,0.31705,0.31487,0.18208,1.34086,0.99132,0.93765,0.0033175,0.0033175,0.0033175
137,4301.85,1.4052,1.03848,0.96072,0.42368,0.31905,0.31496,0.18214,1.34052,0.99097,0.93759,0.003268,0.003268,0.003268
138,4332.52,1.40389,1.03807,0.95927,0.42514,0.3178,0.31481,0.18228,1.34008,0.99059,0.93748,0.0032185,0.0032185,0.0032185
139,4364.75,1.40896,1.0426,0.96097,0.42386,0.31883,0.31529,0.18275,1.34014,0.99022,0.93753,0.003169,0.003169,0.003169
140,4396.22,1.40739,1.041,0.96103,0.42321,0.31875,0.31534,0.18276,1.33968,0.98969,0.93744,0.0031195,0.0031195,0.0031195
141,4427.38,1.40266,1.03686,0.95814,0.42443,0.3201,0.31548,0.18309,1.33939,0.98932,0.93739,0.00307,0.00307,0.00307
142,4459.2,1.4049,1.03837,0.96279,0.42583,0.3185,0.31595,0.18314,1.3388,0.98887,0.93727,0.0030205,0.0030205,0.0030205
143,4491.14,1.39781,1.03267,0.96234,0.42648,0.31927,0.31597,0.18312,1.33867,0.98864,0.93719,0.002971,0.002971,0.002971
144,4522.73,1.39289,1.02408,0.95647,0.42496,0.31921,0.31597,0.18331,1.3384,0.98814,0.9371,0.0029215,0.0029215,0.0029215
145,4554.38,1.39762,1.02874,0.95594,0.42565,0.31846,0.31617,0.18337,1.338,0.98791,0.93707,0.002872,0.002872,0.002872
146,4585.31,1.39295,1.02459,0.95418,0.4239,0.31886,0.31685,0.18362,1.33805,0.98762,0.93695,0.0028225,0.0028225,0.0028225
147,4616.99,1.39501,1.02333,0.95664,0.422,0.31848,0.31685,0.18355,1.33774,0.98716,0.93687,0.002773,0.002773,0.002773
148,4649.61,1.39784,1.02668,0.95419,0.42483,0.31749,0.31697,0.18375,1.3376,0.98688,0.93689,0.0027235,0.0027235,0.0027235
149,4681.79,1.38361,1.02011,0.95583,0.42283,0.32007,0.31724,0.18387,1.33701,0.98667,0.93674,0.002674,0.002674,0.002674
150,4713.93,1.39592,1.02705,0.9583,0.42426,0.32051,0.3176,0.18412,1.33679,0.98625,0.9367,0.0026245,0.0026245,0.0026245
151,4745.21,1.38994,1.02293,0.95522,0.42402,0.32019,0.31761,0.18425,1.33675,0.986,0.93666,0.002575,0.002575,0.002575
152,4777.09,1.40719,1.03547,0.95805,0.42528,0.31925,0.3178,0.18415,1.3366,0.98599,0.93655,0.0025255,0.0025255,0.0025255
153,4807.91,1.3928,1.02236,0.95838,0.42265,0.32025,0.31792,0.18404,1.33626,0.98556,0.93645,0.002476,0.002476,0.002476
154,4839.95,1.40877,1.03049,0.95798,0.42317,0.32054,0.31819,0.18407,1.33618,0.98507,0.93641,0.0024265,0.0024265,0.0024265
155,4871.74,1.39227,1.02115,0.95842,0.42239,0.32068,0.31833,0.18426,1.33611,0.98502,0.93636,0.002377,0.002377,0.002377
156,4903.85,1.39981,1.02761,0.95673,0.42017,0.32119,0.31839,0.1844,1.33586,0.98443,0.93634,0.0023275,0.0023275,0.0023275
157,4934.8,1.38769,1.01234,0.95138,0.42201,0.32065,0.31825,0.18446,1.33571,0.98428,0.93626,0.002278,0.002278,0.002278
158,4965.97,1.38755,1.01856,0.95623,0.42293,0.32086,0.31833,0.18436,1.3356,0.98403,0.93623,0.0022285,0.0022285,0.0022285
159,4996.96,1.38625,1.01787,0.95743,0.42288,0.32091,0.31844,0.1845,1.33529,0.98382,0.93618,0.002179,0.002179,0.002179
160,5027.89,1.37619,1.00282,0.95274,0.42331,0.32099,0.31845,0.18434,1.33499,0.98349,0.93613,0.0021295,0.0021295,0.0021295
161,5058.44,1.38711,1.01405,0.95352,0.42301,0.3217,0.31862,0.18448,1.33487,0.98344,0.93611,0.00208,0.00208,0.00208
162,5090.2,1.39565,1.01891,0.95587,0.42623,0.32122,0.31902,0.18467,1.33467,0.98323,0.93606,0.0020305,0.0020305,0.0020305
163,5121.21,1.38656,1.01276,0.95419,0.42664,0.3216,0.31919,0.18481,1.33417,0.98314,0.93602,0.001981,0.001981,0.001981
164,5152.04,1.39489,1.01171,0.95415,0.42602,0.32145,0.3192,0.18478,1.3344,0.98315,0.93593,0.0019315,0.0019315,0.0019315
165,5183.61,1.38671,1.01234,0.95074,0.42717,0.32254,0.31963,0.185,1.33399,0.98269,0.93591,0.001882,0.001882,0.001882
166,5215.09,1.38079,1.00414,0.95383,0.42503,0.3233,0.31944,0.18492,1.33425,0.98266,0.93589,0.0018325,0.0018325,0.0018325
167,5246.1,1.38016,1.00883,0.95243,0.42555,0.32382,0.31958,0.18491,1.33402,0.98231,0.93576,0.001783,0.001783,0.001783
168,5276.86,1.3949,1.01774,0.95193,0.42434,0.3245,0.31993,0.18519,1.33377,0.98216,0.93568,0.0017335,0.0017335,0.0017335
169,5307.86,1.38785,1.00654,0.95141,0.42245,0.32507,0.3196,0.18482,1.33359,0.98182,0.93566,0.001684,0.001684,0.001684
170,5339.41,1.37827,1.00537,0.95147,0.42203,0.32481,0.3198,0.18497,1.33315,0.98147,0.93559,0.0016345,0.0016345,0.0016345
171,5370.14,1.3751,1.00142,0.95058,0.42408,0.3243,0.31975,0.18513,1.33312,0.98131,0.93555,0.001585,0.001585,0.001585
172,5400.54,1.3813,1.00513,0.95003,0.42041,0.32569,0.31985,0.18512,1.33303,0.98112,0.93551,0.0015355,0.0015355,0.0015355
173,5431.5,1.38433,1.00398,0.95002,0.42213,0.32501,0.31972,0.18514,1.33294,0.98101,0.93551,0.001486,0.001486,0.001486
174,5462.25,1.37064,0.9991,0.94979,0.4212,0.32577,0.31989,0.18519,1.33277,0.98106,0.93545,0.0014365,0.0014365,0.0014365
175,5492.67,1.37817,0.99846,0.95022,0.42077,0.32605,0.31997,0.18513,1.33265,0.98083,0.93539,0.001387,0.001387,0.001387
176,5524.06,1.36903,0.99247,0.94774,0.42232,0.32549,0.32026,0.18544,1.33249,0.98071,0.93531,0.0013375,0.0013375,0.0013375
177,5555.42,1.38752,1.00905,0.95054,0.42227,0.32545,0.32029,0.18548,1.33255,0.98057,0.93532,0.001288,0.001288,0.001288
178,5586.64,1.36963,0.99588,0.95201,0.42422,0.32523,0.32048,0.18552,1.33228,0.98077,0.93518,0.0012385,0.0012385,0.0012385
179,5617.83,1.38224,1.00335,0.95023,0.42132,0.32673,0.32055,0.18545,1.33227,0.98078,0.93517,0.001189,0.001189,0.001189
