epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,2275.34,0.68851,0.30993,0.97151,0.96077,0.91167,0.96149,0.67946,1.14393,0.54368,1.28042,0.00208,0.00208,0.00208
162,2288.67,0.68568,0.31,0.97257,0.95842,0.90852,0.95985,0.67166,1.1612,0.56182,1.29224,0.0020305,0.0020305,0.0020305
163,2301.8,0.69811,0.31567,0.96508,0.95699,0.90888,0.95857,0.67609,1.14225,0.55401,1.28117,0.001981,0.001981,0.001981
164,2315.09,0.68569,0.30964,0.96425,0.96357,0.91396,0.96358,0.67979,1.14089,0.54581,1.28469,0.0019315,0.0019315,0.0019315
165,2328.48,0.68464,0.30908,0.96438,0.96128,0.9124,0.96139,0.67545,1.15142,0.55273,1.28976,0.001882,0.001882,0.001882
166,2341.76,0.69376,0.31302,0.96822,0.96102,0.90859,0.95943,0.67896,1.13371,0.54778,1.28068,0.0018325,0.0018325,0.0018325
167,2355.14,0.68017,0.30641,0.97127,0.96199,0.91707,0.96331,0.67906,1.13976,0.54388,1.28264,0.001783,0.001783,0.001783
168,2368.16,0.67887,0.30746,0.9724,0.9617,0.90966,0.96021,0.67367,1.15517,0.55166,1.28819,0.0017335,0.0017335,0.0017335
169,2381.29,0.6868,0.30984,0.97261,0.96322,0.91368,0.96179,0.67504,1.15451,0.54768,1.29245,0.001684,0.001684,0.001684
170,2394.57,0.68387,0.30789,0.96494,0.96242,0.91048,0.96032,0.67777,1.14492,0.55179,1.27855,0.0016345,0.0016345,0.0016345
171,2407.87,0.67818,0.30556,0.97057,0.96205,0.91347,0.96174,0.67953,1.13804,0.54808,1.28629,0.001585,0.001585,0.001585
172,2421.03,0.68315,0.30841,0.96568,0.96417,0.91379,0.96203,0.67853,1.14227,0.54988,1.2827,0.0015355,0.0015355,0.0015355
173,2434.18,0.68171,0.30895,0.96781,0.9641,0.91248,0.96239,0.67493,1.15264,0.54528,1.28723,0.001486,0.001486,0.001486
174,2447.4,0.68018,0.30816,0.96148,0.96348,0.90726,0.96014,0.6761,1.15116,0.54811,1.28458,0.0014365,0.0014365,0.0014365
175,2460.63,0.68275,0.30836,0.95503,0.96147,0.90786,0.95926,0.67147,1.1639,0.55566,1.29384,0.001387,0.001387,0.001387
176,2473.95,0.68025,0.30611,0.96221,0.9632,0.91242,0.96105,0.67923,1.13692,0.54263,1.28316,0.0013375,0.0013375,0.0013375
177,2489.64,0.67713,0.30713,0.96163,0.96756,0.91002,0.96126,0.68023,1.1382,0.54325,1.27921,0.001288,0.001288,0.001288
178,2503.94,0.67323,0.30448,0.97258,0.96643,0.91381,0.96231,0.67611,1.1504,0.54227,1.29328,0.0012385,0.0012385,0.0012385
179,2517.88,0.6816,0.30661,0.95893,0.96562,0.91423,0.96299,0.67034,1.16509,0.54852,1.30273,0.001189,0.001189,0.001189
180,2531.78,0.67188,0.3029,0.96152,0.96462,0.91278,0.96173,0.67886,1.14028,0.53838,1.27672,0.0011395,0.0011395,0.0011395
181,2545.39,0.67512,0.30485,0.96181,0.96257,0.9166,0.96323,0.68048,1.14262,0.53803,1.28383,0.00109,0.00109,0.00109
182,2559.44,0.68403,0.30883,0.96293,0.96314,0.91757,0.96387,0.67833,1.14247,0.53791,1.28486,0.0010405,0.0010405,0.0010405
183,2574.61,0.67919,0.30535,0.96269,0.96216,0.91379,0.96286,0.67753,1.14315,0.54189,1.28367,0.000991,0.000991,0.000991
184,2588.38,0.67665,0.3052,0.9584,0.9646,0.91666,0.96305,0.67936,1.13749,0.53645,1.28219,0.0009415,0.0009415,0.0009415
185,2601.97,0.67082,0.30123,0.96158,0.96188,0.91634,0.96322,0.67615,1.14564,0.54254,1.29005,0.000892,0.000892,0.000892
