epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,688.632,0.77331,0.37702,0.86074,0.95607,0.89397,0.95482,0.63809,1.20272,0.58941,0.97567,0.006238,0.006238,0.006238
78,695.953,0.77083,0.3737,0.86157,0.95299,0.89168,0.95455,0.62785,1.27172,0.60661,0.99867,0.0061885,0.0061885,0.0061885
79,703.651,0.76293,0.37224,0.85927,0.95347,0.89689,0.95616,0.61901,1.28675,0.60621,0.99972,0.006139,0.006139,0.006139
80,711.474,0.76901,0.37593,0.85651,0.94724,0.88064,0.951,0.64404,1.19314,0.59025,0.97234,0.0060895,0.0060895,0.0060895
81,719.467,0.76124,0.37164,0.8567,0.94857,0.89543,0.95453,0.64176,1.21396,0.5896,0.98079,0.00604,0.00604,0.00604
82,726.808,0.76068,0.36912,0.85636,0.95397,0.89507,0.9558,0.62925,1.24332,0.5993,0.98065,0.0059905,0.0059905,0.0059905
83,734.318,0.75982,0.37119,0.86035,0.95035,0.89499,0.95639,0.64019,1.21318,0.59084,0.97701,0.005941,0.005941,0.005941
84,741.609,0.76379,0.36988,0.85916,0.94717,0.89358,0.95476,0.63969,1.19801,0.59205,0.96959,0.0058915,0.0058915,0.0058915
85,750.076,0.76432,0.36934,0.86318,0.95628,0.90354,0.95904,0.64296,1.20328,0.58325,0.97534,0.005842,0.005842,0.005842
86,757.034,0.75193,0.36685,0.85867,0.95286,0.89255,0.95604,0.63783,1.20777,0.58416,0.97548,0.0057925,0.0057925,0.0057925
87,763.715,0.75159,0.36728,0.85617,0.94714,0.88007,0.95012,0.64552,1.19373,0.58975,0.97391,0.005743,0.005743,0.005743
88,771.402,0.75502,0.36625,0.85186,0.9445,0.88666,0.95041,0.6437,1.18271,0.59014,0.96636,0.0056935,0.0056935,0.0056935
89,778.681,0.76187,0.36996,0.85574,0.95254,0.89596,0.95643,0.64656,1.19488,0.58779,0.9709,0.005644,0.005644,0.005644
